IND,0,1,2,3,4
N-017311-2,0.085041,1e-05,0.879125,1e-05,0.035814
Z-074662-0,0.08505,0.786662,0.001746,0.004821,0.121721
Y-135681-6,0.085327,0.660991,1e-05,0.000373,0.253299
I-125899-7,0.08534,0.012222,0.832453,1e-05,0.069975
Z-034288-2,0.085403,0.177383,0.004788,0.004412,0.728014
H-120121-9,0.085682,0.468481,1e-05,0.006244,0.439583
R-020960-2,0.085829,0.853201,1e-05,0.06095,1e-05
R-117503-4,0.0859,0.713359,1e-05,0.004608,0.196124
HG01942,0.086296,1e-05,0.001133,0.912551,1e-05
A-056285-2,0.086305,0.818416,1e-05,0.004828,0.090441
L-133400-2,0.08636,0.747608,1e-05,0.003167,0.162855
U-101585-0,0.086365,0.658079,1e-05,1e-05,0.255535
X-068720-4,0.086398,1e-05,0.890247,1e-05,0.023335
S-005724-1,0.086398,0.003592,0.902171,1e-05,0.007829
B-136746-7,0.086604,0.732971,0.001024,0.005278,0.174122
X-146282-9,0.086637,1e-05,0.875343,0.003356,0.034654
M-081030-0,0.086904,0.001523,0.874731,1e-05,0.036832
F-088087-4,0.087034,0.82707,1e-05,0.085876,1e-05
D-007868-5,0.087051,0.033527,0.805706,0.015568,0.058148
G-129893-5,0.087188,1e-05,0.883374,1e-05,0.029417
V-059313-8,0.087251,0.741406,1e-05,0.008821,0.162512
L-123302-2,0.087286,0.016007,0.840733,0.003706,0.052267
NA19741,0.087332,1e-05,1e-05,0.912638,1e-05
NA19917,0.08742,0.020654,1e-05,1e-05,0.891906
U-056090-5,0.087455,0.692681,0.000987,0.00508,0.213796
V-090813-9,0.08751,1e-05,0.855968,0.007215,0.049296
R-041255-2,0.087529,0.608472,0.000443,0.001883,0.301673
NA20320,0.087537,0.014999,0.01454,0.004783,0.878142
G-148955-0,0.087622,0.680919,1e-05,0.006916,0.224533
Z-067570-4,0.087922,0.699635,0.001216,0.010711,0.200516
NA20357,0.088345,0.025367,0.005166,0.009918,0.871204
T-107047-4,0.088358,0.067229,0.801678,1e-05,0.042725
F-078745-0,0.088466,0.768766,1e-05,0.004989,0.137769
HG02274,0.088539,0.005544,0.001751,0.671682,0.232485
X-048128-4,0.088714,0.736792,1e-05,0.00796,0.166525
C-048277-9,0.088828,1e-05,0.868387,1e-05,0.042765
HG01924,0.088974,1e-05,0.065597,0.739632,0.105787
M-058997-1,0.089117,0.720061,1e-05,0.007418,0.183394
J-016200-8,0.089178,0.047978,0.012856,0.003526,0.846461
M-035220-3,0.089517,0.073384,0.029042,0.007276,0.800782
D-148565-7,0.089613,0.010942,0.838298,1e-05,0.061137
Z-076741-0,0.089715,0.028726,0.79291,0.045699,0.04295
V-120882-7,0.08972,0.036473,0.855725,0.004011,0.014071
K-101701-2,0.089896,0.846399,1e-05,1e-05,0.063685
M-015330-4,0.090013,0.781375,1e-05,0.004944,0.123657
V-082641-4,0.090036,0.660503,1e-05,1e-05,0.249441
S-111348-0,0.090087,0.829838,1e-05,0.005908,0.074157
W-128191-4,0.090236,0.022308,0.839664,1e-05,0.047782
P-136410-8,0.090244,0.650083,1e-05,0.008908,0.250756
NA20127,0.090327,0.016311,1e-05,1e-05,0.893342
A-015893-2,0.090403,0.755113,0.000438,0.005172,0.148874
X-076406-0,0.090406,0.039725,0.841813,1e-05,0.028046
H-086694-9,0.090432,0.815942,0.000439,1e-05,0.093177
Y-142557-0,0.09057,0.766638,1e-05,0.003602,0.13918
A-081818-0,0.090678,0.171528,1e-05,0.737775,1e-05
J-120231-6,0.090679,0.017732,0.858178,1e-05,0.033401
Z-121786-0,0.090713,1e-05,0.879305,1e-05,0.029961
W-154930-4,0.090772,0.030421,0.878787,1e-05,1e-05
C-128179-0,0.090807,1e-05,0.844412,0.00203,0.062741
N-111730-9,0.09083,1e-05,0.881387,1e-05,0.027763
K-000820-2,0.090875,0.009625,0.004209,0.129253,0.766039
S-044244-2,0.090899,0.793391,1e-05,0.005647,0.110053
U-117335-1,0.090957,0.060344,0.010345,0.115167,0.723187
X-124736-2,0.090981,1e-05,0.008301,0.01512,0.885587
F-073876-8,0.091041,0.024466,0.849739,0.001974,0.03278
HG02348,0.091193,1e-05,0.000951,0.906349,0.001498
Z-071476-8,0.091337,0.423585,0.0118,1e-05,0.473268
E-159285-8,0.091373,0.00806,0.855181,0.00625,0.039136
D-048881-8,0.091732,0.488369,0.002206,0.014935,0.402758
M-085988-7,0.091886,0.510911,1e-05,0.011279,0.385914
S-024480-6,0.091912,1e-05,0.833873,0.001343,0.072862
Z-108493-8,0.092172,0.386457,0.003647,0.009965,0.50776
HG02142,0.092235,1e-05,0.907735,1e-05,1e-05
W-058117-5,0.092273,0.017631,0.879733,0.003257,0.007106
HGDP00963,0.092653,1e-05,0.815217,0.09211,1e-05
HG01973,0.09268,1e-05,0.001471,0.875309,0.030531
Z-144385-3,0.092738,0.618281,0.000762,0.017251,0.270969
HG02558,0.092749,0.007813,1e-05,1e-05,0.899419
NA20299,0.092932,0.006794,0.018357,0.478943,0.402975
D-129197-1,0.092986,0.652746,1e-05,0.007593,0.246665
HG02309,0.093263,0.006478,1e-05,1e-05,0.900238
S-050823-6,0.09345,1e-05,0.86946,0.008468,0.028612
W-065371-8,0.093493,0.676344,1e-05,0.007029,0.223124
R-014624-2,0.093569,0.788025,1e-05,0.002836,0.11556
HG01912,0.093965,0.001453,1e-05,1e-05,0.904563
HG02479,0.094034,1e-05,1e-05,1e-05,0.905936
HGDP00956,0.094055,1e-05,0.81131,0.094615,1e-05
T-141904-4,0.09414,0.763671,1e-05,0.015842,0.126336
B-025875-8,0.094482,0.814189,1e-05,0.004894,0.086425
V-011856-4,0.094652,0.713735,0.000341,0.005265,0.186007
HGDP00960,0.094662,1e-05,0.821931,0.083386,1e-05
I-052010-7,0.094693,0.748163,1e-05,0.007265,0.149869
U-054452-9,0.094922,1e-05,0.873084,1e-05,0.031974
I-087397-8,0.095001,0.726458,1e-05,0.003726,0.174806
Q-104380-1,0.095067,1e-05,0.867461,0.023839,0.013623
V-074325-4,0.095313,0.009396,0.895271,1e-05,1e-05
B-106839-6,0.095443,0.762801,1e-05,1e-05,0.141736
HGDP00951,0.095584,1e-05,0.832606,0.071791,1e-05
N-020533-7,0.09577,1e-05,0.868997,0.014997,0.020226
E-078366-4,0.095818,0.787357,1e-05,1e-05,0.116805
J-096767-2,0.095947,0.003229,0.854875,0.003549,0.0424
P-126420-9,0.096005,0.830269,1e-05,0.004093,0.069623
C-011989-3,0.096015,0.093421,0.003913,0.204276,0.602376
A-067436-8,0.096385,0.666245,1e-05,0.010946,0.226415
N-035311-0,0.096481,1e-05,0.847662,0.003356,0.052491
E-079833-2,0.096587,0.673623,1e-05,0.010845,0.218934
F-149287-6,0.096705,0.106125,0.014954,1e-05,0.782206
X-052907-6,0.09675,0.626088,1e-05,0.022693,0.254458
K-089946-1,0.096973,0.7929,1e-05,1e-05,0.110107
O-010409-2,0.097046,1e-05,0.851103,1e-05,0.051831
V-119037-1,0.09712,0.606913,1e-05,0.00141,0.294547
HGDP00946,0.097241,1e-05,0.834184,0.068555,1e-05
Y-013857-0,0.097377,0.004031,0.860551,1e-05,0.038032
Z-024397-3,0.097485,0.42197,0.004028,0.008631,0.467886
Z-044836-7,0.097669,0.037087,0.01474,0.181487,0.669018
NA19920,0.097681,0.02865,1e-05,1e-05,0.87365
HG02505,0.097753,0.010795,1e-05,1e-05,0.891432
V-142266-7,0.097975,0.178817,0.002735,0.007716,0.712758
C-116983-9,0.098166,0.75665,1e-05,0.002828,0.142346
X-051557-0,0.098333,0.538671,1e-05,0.002827,0.360159
R-013328-1,0.098451,0.787915,0.001431,0.002552,0.109651
O-050702-2,0.098665,0.49144,1e-05,0.001621,0.408265
B-081495-6,0.098802,0.716128,1e-05,0.002662,0.182399
U-021089-9,0.09884,0.729898,0.001955,1e-05,0.169297
HGDP01415,0.098849,0.211079,1e-05,1e-05,0.690052
T-036253-3,0.099002,0.111112,0.0057,0.008446,0.77574
B-156933-6,0.099051,0.838224,1e-05,0.062705,1e-05
Y-146193-8,0.099133,0.761046,1e-05,0.008509,0.131303
G-081599-6,0.099189,1e-05,0.866754,0.016455,0.017591
HG02555,0.099212,0.006113,1e-05,1e-05,0.894655
HG02260,0.099215,1e-05,0.001041,0.899725,1e-05
U-130844-5,0.099272,0.044932,0.839396,1e-05,0.01639
D-159851-7,0.099349,0.011135,0.835439,1e-05,0.054067
I-018898-9,0.099512,1e-05,0.858969,1e-05,0.041499
D-036983-6,0.099548,1e-05,0.875149,1e-05,0.025283
NA19909,0.099575,0.009943,1e-05,0.024021,0.866451
HGDP00965,0.099715,1e-05,0.816641,0.083624,1e-05
NA19625,0.099812,0.023018,0.02633,0.230389,0.62045
T-019036-4,0.099815,0.006822,0.866456,0.004185,0.022722
HGDP01416,0.099856,0.203373,1e-05,1e-05,0.696751
V-044391-1,0.100147,0.790433,1e-05,1e-05,0.1094
P-120219-2,0.10022,0.012853,0.833206,1e-05,0.05371
HG02554,0.100347,0.026787,1e-05,1e-05,0.872846
A-060884-6,0.100416,0.59363,0.00056,0.005332,0.300063
J-099458-4,0.100504,0.744338,0.000805,1e-05,0.154344
X-161690-5,0.100519,0.708475,1e-05,0.003502,0.187493
E-085098-4,0.100626,1e-05,0.847211,1e-05,0.052143
SS6004477,0.100642,0.039509,0.311485,0.548354,1e-05
A-040985-6,0.100715,1e-05,0.863439,0.000621,0.035215
V-162156-6,0.100736,0.713447,1e-05,0.009175,0.176632
U-046307-6,0.100764,1e-05,0.872697,0.003154,0.023375
M-113313-1,0.100803,0.730849,1e-05,1e-05,0.168327
HG02304,0.100821,1e-05,0.001474,0.852341,0.045354
B-047556-8,0.100821,1e-05,0.852414,1e-05,0.046745
R-119132-9,0.101095,0.715596,1e-05,0.009047,0.174253
S-153207-8,0.101136,0.05568,0.019481,0.00312,0.820583
HG02484,0.101229,1e-05,1e-05,1e-05,0.898741
HGDP01230,0.10132,1e-05,0.847738,0.050922,1e-05
C-027775-8,0.101375,0.807072,1e-05,4.2e-05,0.091501
X-092345-0,0.101607,0.003299,0.865512,1e-05,0.029572
D-145982-6,0.101624,0.552948,1e-05,1e-05,0.345407
T-004627-8,0.101767,1e-05,0.848209,0.03244,0.017575
Q-044350-7,0.101866,0.099339,0.006195,0.01791,0.774691
R-004076-7,0.102055,1e-05,0.877585,0.003368,0.016983
Z-064474-1,0.102065,1e-05,0.894584,1e-05,0.003331
S-081801-5,0.102217,0.715601,1e-05,0.007292,0.17488
U-102908-3,0.10223,0.069789,1e-05,0.806274,0.021697
L-100136-2,0.102344,0.248284,1e-05,0.000286,0.649076
G-149477-3,0.102577,0.577608,1e-05,0.010669,0.309136
W-046624-4,0.102656,0.672254,1e-05,0.005967,0.219114
U-159050-5,0.102758,0.022304,0.859618,0.003492,0.011827
F-067657-0,0.102895,0.688447,1e-05,1e-05,0.208638
HG02308,0.102929,0.000776,1e-05,1e-05,0.896275
L-071102-9,0.10318,0.633826,0.000109,1.3e-05,0.262872
U-111584-0,0.103202,0.044952,0.81294,1e-05,0.038896
N-140350-0,0.103291,1e-05,0.83649,0.004081,0.056128
U-145640-0,0.103433,0.620833,0.004772,0.041784,0.229178
T-151345-8,0.103544,0.66447,0.001503,0.000542,0.229941
Z-131398-1,0.103547,1e-05,0.864841,0.012453,0.01915
HG02301,0.103738,1.4e-05,0.000354,0.895883,1e-05
U-080057-5,0.103761,0.750521,0.00041,0.006766,0.138543
I-012122-8,0.103827,0.047113,0.799354,0.00816,0.041547
D-156845-3,0.103842,1e-05,0.846555,0.022735,0.026858
HG02330,0.104003,0.008013,1e-05,1e-05,0.887964
G-001131-2,0.104274,1e-05,0.839645,0.000885,0.055186
Q-000745-2,0.104329,0.619437,1e-05,0.005491,0.270733
T-058060-6,0.104417,0.045816,0.778286,0.022443,0.049038
E-138675-6,0.104618,0.022243,0.810457,1e-05,0.062672
N-013009-7,0.10468,0.001983,0.864545,0.005347,0.023445
V-110766-5,0.104713,0.222058,0.002535,0.002196,0.668499
X-144932-2,0.105204,0.515717,1e-05,0.00828,0.370789
D-061859-8,0.105254,0.666716,1e-05,0.010402,0.217619
HGDP00954,0.105265,1e-05,0.808558,0.086157,1e-05
U-151175-9,0.105272,1e-05,0.848925,1e-05,0.045782
N-130027-7,0.105299,0.062767,0.814645,1e-05,0.017279
B-039339-8,0.105314,1e-05,0.86974,0.010424,0.014512
A-052928-2,0.105321,0.267708,0.005182,0.011903,0.609885
U-125741-0,0.105331,1e-05,0.829077,1e-05,0.065572
HGDP00962,0.105351,1e-05,0.801545,0.093084,1e-05
HGDP00945,0.105482,1e-05,0.798547,0.095951,1e-05
A-103994-1,0.105584,0.63386,0.000833,0.006664,0.253059
K-097947-9,0.105734,0.019713,0.844965,1e-05,0.029578
B-152982-7,0.105764,1e-05,0.859186,0.026906,0.008134
SS6004478,0.105787,0.039954,0.30375,0.5505,1e-05
T-093160-1,0.105817,0.520118,0.000617,0.00735,0.366099
C-027964-7,0.105827,0.702356,1e-05,0.004181,0.187627
O-050216-3,0.105954,1e-05,0.835227,0.009744,0.049066
E-028794-7,0.106099,0.003537,0.869201,1e-05,0.021154
HGDP00967,0.106103,1e-05,0.809803,0.084074,1e-05
W-016771-9,0.106302,0.637441,0.000959,0.003987,0.251311
V-004827-4,0.106827,1e-05,0.833717,0.013289,0.046157
S-118125-5,0.106842,0.002765,0.873274,0.000247,0.016872
S-130338-8,0.106887,0.557841,0.001138,0.02373,0.310404
S-128070-0,0.106995,0.740754,1e-05,1e-05,0.152231
Z-055348-9,0.107018,0.022418,0.863171,0.005767,0.001627
D-078347-4,0.107171,0.677884,1e-05,0.004723,0.210212
W-135814-3,0.107172,0.625644,1e-05,0.004424,0.262751
Y-119508-2,0.107341,0.757219,1e-05,1e-05,0.13542
HG02337,0.107449,0.006663,1e-05,1e-05,0.885867
N-108310-4,0.10759,0.636114,1e-05,7.4e-05,0.256212
W-151564-4,0.107764,0.304501,0.012494,0.006556,0.568685
B-049860-1,0.107847,1e-05,0.010761,1e-05,0.881372
R-122480-7,0.107853,0.027756,0.827804,0.003074,0.033513
X-073184-5,0.107863,0.033367,0.030463,0.003613,0.824693
A-131399-9,0.108033,0.59536,1e-05,0.015122,0.281475
A-118556-2,0.108337,0.058416,0.012328,0.003675,0.817244
C-039349-7,0.108361,0.588727,1e-05,1e-05,0.302892
X-058208-2,0.108518,1e-05,0.840278,1e-05,0.051183
P-112605-3,0.108546,0.494117,0.003025,0.012184,0.382127
X-118832-6,0.108586,0.011404,0.879593,0.000407,1e-05
G-129299-5,0.108692,1e-05,0.851934,1e-05,0.039354
R-061037-0,0.108797,1e-05,0.015721,0.007316,0.868156
Q-016234-7,0.108883,0.043638,0.010964,0.002135,0.83438
S-022527-8,0.10914,0.762974,1e-05,1e-05,0.127865
O-000239-5,0.109152,0.000754,0.85356,1e-05,0.036524
R-004067-6,0.109326,0.684088,1e-05,0.007312,0.199264
A-083672-8,0.109496,0.554554,0.000886,0.025447,0.309617
Y-146418-0,0.109573,0.63842,0.001155,0.007478,0.243373
A-083843-5,0.109577,0.65516,1e-05,0.008583,0.22667
Y-083823-7,0.109756,0.397448,0.004591,0.008188,0.480017
R-140273-4,0.109886,0.625975,1e-05,0.01984,0.24429
U-073820-5,0.110185,0.009765,0.819999,0.019488,0.040564
HGDP00955,0.110292,1e-05,0.807535,0.082153,1e-05
L-114500-3,0.110438,1e-05,0.83607,0.02078,0.032702
A-080828-0,0.110493,0.604413,1e-05,0.015942,0.269141
V-148431-0,0.111164,0.671404,1e-05,0.009082,0.20834
M-011820-9,0.111173,1e-05,0.834263,0.00656,0.047994
X-021668-1,0.111179,0.252143,0.429061,0.011387,0.196229
B-027882-1,0.111205,1e-05,0.853613,1e-05,0.035163
R-002465-4,0.111208,0.66464,0.00063,0.00689,0.216632
F-068278-3,0.111425,0.80478,1e-05,0.030873,0.052911
C-084682-6,0.111693,0.000966,0.867271,1e-05,0.02006
S-013509-7,0.111715,0.05073,0.006201,0.002956,0.828397
P-151602-2,0.111744,0.696969,1e-05,1e-05,0.191267
V-155073-1,0.111899,0.646263,1e-05,0.010678,0.23115
F-121999-9,0.111961,0.019594,0.8242,0.002198,0.042046
V-132816-2,0.112055,0.01074,0.803183,0.004953,0.06907
Q-006433-7,0.112137,0.037057,0.01677,0.009606,0.824431
S-000819-5,0.11227,0.770771,1e-05,1e-05,0.116939
NA19916,0.112412,0.034117,1e-05,1e-05,0.853451
B-098370-1,0.112457,1e-05,0.85732,1e-05,0.030203
O-023801-5,0.112802,1e-05,0.840611,0.017823,0.028754
O-110192-2,0.112977,0.626266,1e-05,0.001941,0.258805
R-130238-0,0.113117,0.578101,0.000137,0.012782,0.295863
S-139122-6,0.113126,0.592694,0.000651,0.011038,0.282491
S-129051-9,0.113189,0.028754,0.828275,1e-05,0.029772
P-000942-4,0.113201,1e-05,0.83679,1e-05,0.04999
A-112778-8,0.113236,0.011756,0.819273,1e-05,0.055726
X-034583-6,0.113355,0.813702,1e-05,0.072923,1e-05
U-048143-2,0.113678,1e-05,0.796771,0.010242,0.079299
X-114863-5,0.113756,1e-05,0.820925,1e-05,0.065299
S-082143-0,0.11386,1e-05,0.825903,0.014681,0.045546
V-090372-5,0.114115,0.144522,0.003196,0.003654,0.734512
M-020712-7,0.114134,0.013933,0.839407,0.002451,0.030075
E-076836-9,0.114444,1e-05,0.83865,0.001574,0.045321
U-046406-6,0.114457,1e-05,0.847731,1e-05,0.037792
K-016021-8,0.114515,1e-05,0.019708,1e-05,0.865758
Z-108466-5,0.114544,1e-05,0.836816,1e-05,0.04862
HG02014,0.114553,0.009354,1e-05,1e-05,0.876073
NA19712,0.114627,0.01678,1e-05,1e-05,0.868573
HG02285,0.114686,1e-05,0.001888,0.874987,0.008429
C-041887-3,0.114851,0.602789,1e-05,1e-05,0.28234
HG02003,0.114914,1e-05,0.000539,0.884527,1e-05
HG01886,0.114986,0.01079,1e-05,1e-05,0.874204
NA19711,0.115401,0.022634,1e-05,1e-05,0.861945
W-074632-3,0.115432,0.206822,0.001732,0.006498,0.669515
M-079886-1,0.11548,0.731139,1e-05,1e-05,0.153361
A-155915-5,0.115562,0.616171,1e-05,1e-05,0.268247
X-061637-8,0.115599,0.713942,1e-05,0.004712,0.165737
X-147407-2,0.115692,0.163866,0.001675,0.011821,0.706946
N-012226-8,0.115799,0.391479,1e-05,0.014744,0.477968
U-043634-6,0.115963,0.049184,0.788787,0.003084,0.042981
B-096480-0,0.116032,0.804553,1e-05,0.002167,0.077237
Z-118906-9,0.11608,0.596096,1e-05,0.02084,0.266974
T-037117-0,0.116555,0.705069,1e-05,1e-05,0.178356
B-081396-6,0.116721,0.021717,0.842558,1e-05,0.018994
X-118526-5,0.116939,0.738686,0.000283,1e-05,0.144082
H-079935-6,0.117045,0.002545,0.869031,0.007757,0.003622
LP6005443-DNA_C09,0.117147,1e-05,0.535465,0.347368,1e-05
C-093925-9,0.117694,1e-05,0.009777,0.005284,0.867235
X-115880-8,0.117721,0.706219,1e-05,0.005259,0.17079
Q-022408-0,0.117743,0.377249,0.003155,0.009365,0.492487
D-094655-1,0.117816,1e-05,0.838005,0.011551,0.032618
B-157950-9,0.117823,0.737155,0.000432,0.00876,0.13583
W-014566-6,0.117845,0.008869,0.833925,0.002576,0.036786
N-023071-4,0.117918,1.7e-05,0.854936,1e-05,0.027118
M-160212-8,0.118066,0.747924,1.7e-05,1e-05,0.133982
V-061671-6,0.118083,0.006239,0.017049,0.007165,0.851464
X-067172-8,0.118159,0.709831,1e-05,0.007933,0.164067
NA19908,0.118164,0.017671,1e-05,1e-05,0.864145
A-094670-9,0.118597,0.64191,1e-05,0.004909,0.234574
U-111377-9,0.118658,1e-05,0.810106,0.007087,0.06414
T-018550-5,0.118805,0.004696,0.817734,1e-05,0.058754
C-085654-4,0.119119,1e-05,0.835178,0.001159,0.044534
W-137650-9,0.119176,0.210159,0.001803,0.011273,0.657589
G-021102-9,0.119483,1e-05,0.033293,0.006957,0.840257
Z-039445-3,0.119595,0.768456,1e-05,1e-05,0.11193
E-043986-1,0.119677,1e-05,0.8649,0.002907,0.012506
HG02489,0.119713,0.008874,1e-05,1e-05,0.871393
U-156080-5,0.119752,0.728731,1e-05,1e-05,0.151496
M-002424-0,0.1201,0.050219,0.012866,0.007946,0.808868
Y-083904-5,0.120345,0.012605,0.796631,0.00872,0.061698
HGDP01247,0.120434,1e-05,0.879536,1e-05,1e-05
P-070710-1,0.120581,0.160808,0.005156,0.010259,0.703196
R-008315-5,0.120723,0.350669,0.001084,0.019467,0.508057
V-052239-3,0.120735,1e-05,0.84665,0.001624,0.030981
O-027212-0,0.120816,0.007699,0.839294,1e-05,0.032181
U-084503-4,0.120938,0.054596,0.780078,0.021691,0.022698
G-058991-3,0.120976,0.633056,1e-05,0.010237,0.235721
HG02433,0.121028,1e-05,1e-05,1e-05,0.878942
Q-133405-2,0.121285,0.048988,0.818813,0.003679,0.007234
V-142518-2,0.121328,0.752225,0.000964,1e-05,0.125473
C-058276-9,0.122064,1e-05,0.812082,1e-05,0.065835
V-132258-6,0.122479,0.040234,0.004389,0.01396,0.818938
X-037454-6,0.122716,0.75709,1e-05,1e-05,0.120173
Z-074365-0,0.122873,1e-05,0.835802,0.025127,0.016187
U-001649-5,0.122966,0.537711,0.003485,1e-05,0.335829
HGDP01229,0.123117,1e-05,0.820835,0.056028,1e-05
U-050195-9,0.123377,0.104811,0.036505,0.262424,0.472883
HG02315,0.123455,0.007966,1e-05,1e-05,0.868559
X-032882-4,0.12365,0.026233,0.025955,0.004116,0.820046
R-100277-4,0.12374,0.411268,0.002268,0.000965,0.461759
S-118143-7,0.123781,1e-05,0.775804,1e-05,0.100395
W-046075-9,0.123785,0.004694,0.802002,0.014207,0.055313
E-076386-4,0.123793,0.530191,1e-05,0.003537,0.342469
D-058475-7,0.123804,0.062405,0.013071,0.006179,0.79454
A-016658-9,0.124025,0.019258,0.792656,1e-05,0.064051
T-117037-3,0.124027,0.005603,0.809497,1e-05,0.060862
U-006059-1,0.124207,0.754029,1e-05,0.003117,0.118637
D-109658-7,0.124221,0.607233,5.6e-05,1e-05,0.26848
T-093007-5,0.124271,0.668942,7.5e-05,1.6e-05,0.206696
H-099384-1,0.124325,0.613656,1e-05,1e-05,0.261999
R-101537-1,0.124359,0.046767,0.778306,0.000619,0.04995
W-012595-7,0.124567,0.03673,0.016117,1e-05,0.822577
B-046908-2,0.124665,0.022821,0.78738,0.023938,0.041196
B-119655-1,0.125541,0.622159,2.3e-05,0.004209,0.248069
B-142767-5,0.125751,1e-05,0.021156,0.003089,0.849994
W-063409-9,0.125757,1e-05,0.829519,0.005385,0.039329
HG01986,0.125777,0.004016,1e-05,1e-05,0.870187
NA20356,0.125814,0.028154,1e-05,1e-05,0.846012
B-144585-9,0.126203,0.606305,1e-05,0.016554,0.250928
K-052201-2,0.126582,0.016331,0.818651,0.002305,0.03613
T-041950-8,0.126748,0.601579,1e-05,0.003238,0.268426
S-043902-7,0.126879,0.057197,0.018313,0.007561,0.790051
A-058904-6,0.126946,0.620693,1e-05,0.002282,0.250069
W-016456-7,0.126955,0.009624,0.802969,0.019155,0.041298
O-012038-7,0.127076,1e-05,0.867612,1e-05,0.005292
K-068976-3,0.127601,1e-05,0.835509,1e-05,0.03687
B-019593-4,0.127611,0.691538,1e-05,0.005526,0.175315
M-000543-0,0.127645,1e-05,0.014071,1e-05,0.858264
NA19982,0.127689,0.031785,0.003079,1e-05,0.837437
L-086869-8,0.127804,1e-05,0.801987,0.006818,0.063381
S-110466-1,0.127991,0.012506,0.821842,1e-05,0.037651
F-083938-4,0.128002,0.755157,1e-05,1e-05,0.116821
O-029030-4,0.128067,0.006789,0.832636,0.000784,0.031724
R-148031-8,0.128075,0.006717,0.802892,0.00157,0.060745
E-124689-3,0.128088,0.019215,0.812252,0.001254,0.039191
HG02322,0.128096,1e-05,1e-05,1e-05,0.871874
H-158874-0,0.128238,0.781494,1e-05,0.0021,0.088158
G-095657-6,0.12833,0.651394,1e-05,1e-05,0.220255
Z-117097-7,0.128332,1e-05,0.853761,1e-05,0.017888
A-151667-6,0.12847,0.734542,1e-05,0.003687,0.133292
V-018714-7,0.128487,0.665238,1e-05,0.009346,0.196919
V-137604-6,0.128694,1e-05,0.038124,0.0067,0.826472
Y-027960-5,0.12885,0.623015,1e-05,0.005642,0.242483
Y-118572-8,0.128895,0.500502,1e-05,0.006872,0.363721
P-000906-0,0.129084,1e-05,0.82579,1e-05,0.045106
Y-032559-9,0.129104,0.753745,1e-05,0.001168,0.115973
D-095771-4,0.129199,0.008798,0.837565,0.004792,0.019646
O-143141-0,0.129425,0.78284,1e-05,0.001596,0.086128
HGDP00952,0.129466,1e-05,0.802035,0.068479,1e-05
T-056116-9,0.12954,0.80375,1e-05,0.06669,1e-05
T-033625-7,0.129605,1e-05,0.861259,1e-05,0.009116
C-053785-5,0.129807,0.022025,0.023746,0.001428,0.822995
P-026043-0,0.129839,1e-05,0.81733,0.00615,0.046672
U-033455-8,0.129943,0.720542,1e-05,1e-05,0.149495
Q-101518-1,0.129961,1e-05,0.845467,0.004147,0.020415
HG01932,0.130071,1e-05,1e-05,0.869899,1e-05
J-147959-3,0.130328,0.024689,0.018503,1e-05,0.82647
R-001538-0,0.130469,0.0557,0.021861,0.005504,0.786466
HGDP00964,0.130612,1e-05,0.792778,0.07659,1e-05
C-134947-3,0.13066,0.014647,0.806321,1e-05,0.048362
R-012590-7,0.130737,0.357761,0.000586,0.007494,0.503422
A-156851-0,0.130875,0.584933,1e-05,0.007146,0.277035
G-014001-2,0.131066,0.647581,1e-05,0.0012,0.220143
U-138512-0,0.131098,0.780446,1e-05,0.088436,1e-05
W-050647-0,0.131597,0.072338,0.03206,5.6e-05,0.763949
R-102617-0,0.131634,0.758613,1e-05,0.03392,0.075823
X-009923-5,0.131874,0.023016,0.805595,1e-05,0.039505
HG02054,0.131884,1e-05,1e-05,1e-05,0.868086
C-079192-2,0.131886,1e-05,0.815909,0.013762,0.038434
B-067707-3,0.131913,0.021383,0.80237,1e-05,0.044324
U-101576-9,0.132221,0.705805,1e-05,0.00063,0.161334
W-036742-6,0.132411,1e-05,0.81243,1e-05,0.055139
T-018028-2,0.132421,0.673529,1e-05,0.002524,0.191516
G-087692-2,0.132485,0.015993,0.826819,1e-05,0.024692
NA19701,0.132492,0.027166,0.005422,0.021743,0.813177
O-001931-6,0.13256,0.718535,1e-05,0.001096,0.147799
C-029197-2,0.132683,0.78645,1e-05,0.080847,1e-05
X-108059-8,0.132925,0.067889,0.704439,0.010146,0.084601
HG01890,0.132962,0.015141,1e-05,1e-05,0.851877
I-150101-5,0.133123,0.752192,1e-05,1e-05,0.114665
J-048878-5,0.133226,0.743981,0.000604,0.001023,0.121167
R-022346-2,0.13329,0.012111,0.80029,0.005236,0.049072
O-011048-7,0.133532,0.017756,0.781976,0.019452,0.047284
T-054091-5,0.133635,0.022327,0.012783,0.008824,0.822432
X-061169-1,0.133678,1e-05,0.802886,1e-05,0.063415
Y-017196-8,0.133732,0.195903,0.000897,1e-05,0.669458
HG01945,0.133737,1e-05,0.000956,0.865287,1e-05
HG02477,0.134051,0.008919,1e-05,1e-05,0.857011
