IND,0,1,2,3,4,5,6,7,8,9
H-131200-8,0.064294,0.097594,0.469374,1e-05,0.067963,1e-05,0.196148,1e-05,0.104586,1e-05
B-082665-4,0.064298,0.186194,0.326586,1e-05,0.07145,0.000227,0.133118,0.109665,0.108441,1e-05
D-048881-8,0.064309,0.052156,1e-05,0.001383,0.079619,0.009384,0.344316,0.363908,0.053897,0.031018
Q-111904-0,0.064316,0.047547,0.473171,0.000564,0.071837,0.000615,0.041864,0.171764,0.128312,1e-05
G-062798-7,0.064333,0.016632,0.417537,0.003198,0.080945,0.004316,0.20898,0.087647,0.109334,0.007078
N-045310-0,0.064354,0.248539,0.341005,1e-05,0.066844,0.003316,0.121479,0.074331,0.072238,0.007883
LP6005443-DNA_D04,0.064362,1e-05,1e-05,1e-05,0.231511,1e-05,1e-05,1e-05,0.704057,1e-05
G-084695-9,0.064368,0.050287,0.30714,1e-05,0.075565,1e-05,0.331587,0.075783,0.095241,1e-05
HGDP00025,0.064409,1e-05,1e-05,1e-05,1e-05,1e-05,0.47548,1e-05,1e-05,0.460042
S-132264-3,0.06442,0.062548,0.01377,0.762261,0.020844,1e-05,1e-05,0.045267,0.016586,0.014284
W-017194-2,0.064425,0.009421,0.03897,0.000642,0.079952,1e-05,0.540753,0.180305,0.057537,0.027984
M-096599-9,0.064443,0.14228,0.353982,0.001533,0.067864,0.002897,0.039788,0.199823,0.070185,0.057205
Q-101518-1,0.064462,1e-05,0.056328,0.828733,0.034257,1e-05,1e-05,1e-05,0.01617,1e-05
U-107264-4,0.064508,0.195781,0.428251,0.000887,0.075248,1e-05,0.107207,0.037624,0.090473,1e-05
X-097061-7,0.064518,0.01122,0.487379,1e-05,0.08954,1e-05,0.067998,0.146771,0.132545,1e-05
HG01883,0.064563,0.007066,0.854622,1e-05,1e-05,1e-05,1e-05,0.073689,1e-05,1e-05
X-126941-5,0.064567,0.592324,0.165027,1e-05,0.039761,1e-05,1e-05,0.116973,0.021309,1e-05
Y-008817-1,0.064571,0.125767,0.18957,1e-05,0.078149,0.000783,0.284839,0.171002,0.065109,0.020201
O-045104-7,0.064663,0.115398,0.441991,0.001838,0.076562,0.002965,0.025345,0.18116,0.08584,0.004239
HGDP01173,0.064707,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.763443,1e-05,0.17178
W-132619-0,0.064719,0.178787,0.533105,1e-05,0.065543,1e-05,0.022722,0.026111,0.108638,0.000355
S-154404-9,0.064721,0.504573,0.265927,1e-05,0.052961,1e-05,0.023676,0.033077,0.055036,1e-05
NA19704,0.064752,0.020417,0.818954,1e-05,0.00174,1e-05,1e-05,0.094087,1e-05,1e-05
Y-134547-1,0.064755,0.016766,0.578707,0.007171,0.087342,1e-05,0.036672,0.059303,0.132544,0.016731
G-129893-5,0.064763,1e-05,1e-05,0.866277,0.022938,1e-05,1e-05,0.032611,0.013361,1e-05
B-078183-2,0.064786,0.179834,0.501639,0.000996,0.055576,0.001385,0.060539,1e-05,0.121093,0.014142
U-111377-9,0.064825,0.039532,1e-05,0.797785,0.020951,0.006278,1e-05,0.07059,1e-05,1e-05
U-048008-8,0.064855,1e-05,1e-05,0.838446,0.026427,0.006815,1e-05,0.063407,1e-05,1e-05
LP6005443-DNA_B04,0.064908,1e-05,1e-05,1e-05,0.051476,1e-05,1e-05,1e-05,0.883546,1e-05
V-057126-7,0.064921,0.367168,0.256385,0.001891,0.05833,0.01285,0.095858,0.073331,0.055223,0.014043
W-056353-7,0.064927,0.022727,0.468339,0.00241,0.085567,0.003692,0.042072,0.189243,0.121013,1e-05
O-004172-3,0.064933,0.118128,0.399066,0.000338,0.071701,1e-05,0.113063,0.137295,0.095456,1e-05
A-075185-1,0.064939,0.169123,0.197393,1e-05,0.075291,1e-05,0.286156,0.131279,0.07579,1e-05
L-089974-2,0.06494,0.040473,0.482111,1e-05,0.07793,0.000602,0.075249,0.113166,0.135594,0.009925
T-092521-6,0.064961,0.400238,0.416863,1e-05,0.039215,1e-05,0.002922,1e-05,0.073627,0.002144
E-045984-3,0.064974,0.088385,0.258222,0.014012,0.082291,0.001263,0.01502,0.393515,0.061585,0.020733
X-135932-3,0.064985,0.221056,0.305768,0.001996,0.066226,0.003078,0.16501,0.08785,0.063129,0.020901
Y-153942-0,0.06501,0.237733,0.340726,1e-05,0.06303,1e-05,0.10837,0.058815,0.081627,0.044668
P-160035-4,0.065039,0.13225,0.31687,0.000386,0.067334,1e-05,0.156363,0.128817,0.10928,0.023651
X-133385-6,0.065058,1e-05,1e-05,0.01417,0.080172,1e-05,1e-05,0.660429,0.036887,0.143245
B-028818-5,0.065101,0.048422,0.291903,1e-05,0.07296,1e-05,0.314595,0.083899,0.088428,0.034673
NA20541,0.065128,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.801799,1e-05,0.133003
I-116000-1,0.065135,0.105209,0.369906,0.000709,0.065981,1e-05,0.038932,0.237762,0.101752,0.014604
P-053232-6,0.065147,0.039403,0.626055,1e-05,0.07202,1e-05,0.031649,1e-05,0.158599,0.007097
W-129280-4,0.065178,0.093741,0.40345,0.000572,0.060464,1e-05,0.204046,0.047204,0.125325,1e-05
S-141624-8,0.065347,0.094028,1e-05,1e-05,0.061539,1e-05,0.585457,0.139411,0.040642,0.013546
U-041168-7,0.065355,0.125898,0.497547,1e-05,0.069791,0.000175,0.057125,0.041694,0.104623,0.037782
S-003690-6,0.065355,0.150161,0.553221,1e-05,0.064511,1e-05,0.02614,1e-05,0.132062,0.00852
HG01625,0.065365,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.934555,1e-05,1e-05
T-052066-0,0.065375,0.092482,1e-05,1e-05,0.063031,1e-05,0.611155,0.097329,0.062511,0.008087
T-145216-9,0.065375,1e-05,0.712853,0.001713,0.070376,1e-05,1e-05,1e-05,0.149633,1e-05
F-131899-9,0.065389,0.288216,0.367754,0.001166,0.053818,0.006415,0.060866,0.042891,0.113474,1e-05
HGDP00011,0.065395,1e-05,1e-05,1e-05,1e-05,1e-05,0.466798,1e-05,1e-05,0.467737
S-064422-0,0.06541,1e-05,1e-05,0.023233,0.087561,0.00248,0.023442,0.651788,0.020807,0.125259
Z-027754-2,0.065414,0.313937,0.371254,1e-05,0.051119,1e-05,0.04774,0.073173,0.077332,1e-05
E-151689-0,0.065425,0.276508,0.356649,1e-05,0.06978,1e-05,0.08388,0.048089,0.09255,0.0071
B-151488-6,0.065436,0.157396,0.423205,0.000717,0.075927,0.003496,0.037439,0.160603,0.07577,1e-05
HG01536,0.065437,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.934483,1e-05,1e-05
NA20756,0.065445,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.793411,1e-05,0.141074
Z-018529-0,0.065456,0.324945,0.347655,1e-05,0.05592,1e-05,0.052083,0.063014,0.067747,0.02316
Y-137724-2,0.065463,0.357578,0.32365,1e-05,0.05624,0.005122,0.076781,0.007645,0.07206,0.035451
T-092215-5,0.065466,1e-05,0.074317,1e-05,0.064921,0.002653,0.495784,0.151434,0.104054,0.041351
A-071279-6,0.065492,1e-05,0.136353,0.001187,0.071107,0.006683,0.174112,0.429451,0.05824,0.057365
B-093573-6,0.065506,0.59706,0.189487,0.001161,0.035082,0.002229,0.011932,0.080417,0.017117,1e-05
F-068278-3,0.06554,0.374662,1e-05,1e-05,0.061982,0.018644,0.395198,0.045008,0.032491,0.006454
D-085862-3,0.065636,0.264203,0.224829,1.2e-05,0.056286,0.006304,0.221969,0.09587,0.064882,1e-05
Q-024604-2,0.065669,0.108037,0.233459,1e-05,0.0622,1e-05,0.351698,0.083855,0.095053,1e-05
HG02502,0.065693,0.002975,0.822563,1e-05,1e-05,1e-05,1e-05,0.108709,1e-05,1e-05
O-006044-2,0.065736,0.001822,0.065505,0.001056,0.08591,0.001597,0.182255,0.423331,0.035772,0.137017
O-037301-9,0.065777,0.198693,0.468769,0.000912,0.064475,0.002456,0.064263,1e-05,0.093502,0.041142
G-147929-6,0.065825,0.319335,0.177026,4.9e-05,0.064708,1e-05,0.130214,0.173504,0.047436,0.021892
W-015295-0,0.065828,0.146924,1e-05,1e-05,0.072579,0.004869,0.523265,0.138173,0.048333,1e-05
E-159285-8,0.065831,0.016916,1e-05,0.843345,0.011882,0.007793,0.006829,0.042212,0.005173,1e-05
V-083730-4,0.065855,0.303773,0.305079,1e-05,0.052583,0.004165,0.024645,0.16912,0.041734,0.033035
S-104652-4,0.065856,0.034866,0.479089,0.000173,0.065855,0.002495,0.042864,0.141472,0.14485,0.022482
N-006304-0,0.065874,0.10029,0.33035,2.5e-05,0.065944,1e-05,0.155713,0.14711,0.087124,0.047559
W-032818-9,0.065895,0.053191,0.062645,1e-05,0.066949,0.003077,0.561708,0.099598,0.083942,0.002985
HGDP00098,0.065902,0.001677,0.017459,1e-05,1e-05,1e-05,0.535416,1e-05,1e-05,0.379496
G-126878-0,0.065937,0.058776,0.474158,1e-05,0.077897,0.001472,0.061046,0.161851,0.098842,1e-05
D-124769-3,0.065986,0.065533,0.186024,0.00088,0.072533,1e-05,0.38298,0.11631,0.078429,0.031315
X-108392-2,0.066001,0.345042,0.358666,0.000499,0.055995,0.004329,0.014529,0.067647,0.087283,1e-05
NA20289,0.066011,0.024771,0.766137,1e-05,1e-05,1e-05,1e-05,0.14302,1e-05,1e-05
B-019188-3,0.06606,0.439033,0.313362,1e-05,0.060516,0.004412,1e-05,0.063616,0.052972,1e-05
T-029332-4,0.066063,0.055873,0.046984,0.763145,0.027303,1e-05,1e-05,0.039219,0.001383,1e-05
R-160235-0,0.066065,0.01551,0.083859,0.744412,0.043589,0.000974,1e-05,0.025668,0.019903,1e-05
O-079888-7,0.066074,0.342079,0.39906,1e-05,0.074466,0.000846,0.035387,1e-05,0.071333,0.010735
U-118145-3,0.066099,1e-05,0.632538,0.004749,0.08329,0.002872,0.025717,1e-05,0.159336,0.02538
W-074281-8,0.066181,0.08239,0.469496,0.001327,0.07332,1e-05,0.083076,0.107705,0.116465,3e-05
B-082485-6,0.066191,0.112222,0.506186,1e-05,0.067983,1e-05,0.109807,0.004712,0.118425,0.014454
Y-046770-5,0.066195,0.051048,0.28257,1e-05,0.068035,1e-05,0.341538,0.03945,0.107271,0.043873
G-108968-1,0.066213,0.300426,0.240332,1e-05,0.059508,0.011677,0.125484,0.109031,0.08731,1e-05
Y-058191-9,0.066256,0.138071,0.345427,0.00312,0.070813,1e-05,0.008456,0.249749,0.096271,0.021829
P-132441-7,0.066258,0.008578,0.493935,1e-05,0.065065,0.000118,0.065384,0.115164,0.149959,0.035529
V-155019-5,0.066276,0.240262,0.334477,1e-05,0.06301,1e-05,0.177176,0.044294,0.059426,0.015059
U-152336-6,0.066297,0.163531,0.495969,1e-05,0.073222,1e-05,0.101925,1e-05,0.099016,1e-05
O-100841-7,0.066302,0.082004,0.498904,0.002264,0.078974,1e-05,0.01996,0.117832,0.093048,0.040701
HG01583,0.06637,1e-05,1e-05,1e-05,1e-05,1e-05,0.818762,0.114799,1e-05,1e-05
R-160613-8,0.066408,0.184143,0.426644,0.001812,0.059268,1e-05,0.048691,0.077103,0.108528,0.027394
B-155493-1,0.066462,0.037166,0.193541,0.486825,0.043232,0.002871,0.04123,0.016038,0.096561,0.016074
Q-000754-3,0.066481,1e-05,0.410083,0.002353,0.071537,0.00011,0.069985,0.213851,0.141085,0.024505
S-142038-0,0.066588,0.111431,1e-05,1e-05,0.068697,0.006205,0.469456,0.20539,0.066783,0.00543
I-004121-0,0.066607,0.076861,0.175905,0.002068,0.058469,0.006605,0.407944,0.100771,0.089596,0.015173
E-157665-4,0.066612,0.10419,0.474241,0.001628,0.084024,1e-05,0.094503,0.076813,0.076364,0.021616
Y-143970-3,0.066628,1e-05,0.056364,1e-05,0.074713,0.001764,0.47395,0.27027,0.056281,1e-05
O-142025-7,0.066682,1e-05,0.124966,0.706071,0.02504,1e-05,0.002365,0.004428,0.052773,0.017656
R-054224-2,0.066712,0.068099,0.476198,0.000434,0.079576,1e-05,0.148072,0.045698,0.115192,1e-05
Z-057391-6,0.066722,1e-05,0.610094,1e-05,0.084839,1e-05,0.04075,0.056452,0.125353,0.01576
M-159779-1,0.066776,0.013866,0.42832,0.001007,0.072317,1e-05,0.093283,0.143356,0.112682,0.068384
HG01762,0.06678,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.93314,1e-05,1e-05
T-151345-8,0.066812,0.103696,0.010888,0.001382,0.066247,2.6e-05,0.462184,0.232622,0.056132,1e-05
HGDP00096,0.066814,1e-05,1e-05,1e-05,1e-05,1e-05,0.516207,1e-05,1e-05,0.416909
I-101303-6,0.066816,0.340594,0.324081,0.000583,0.063563,1e-05,0.08094,0.034641,0.068575,0.020198
V-056136-7,0.066832,1e-05,0.36057,0.021556,0.050649,0.032777,1e-05,0.009188,0.167087,0.291321
Y-093192-4,0.066885,0.058313,0.437417,1.1e-05,0.065653,1e-05,0.146089,0.107796,0.117816,1e-05
N-130027-7,0.0669,0.025249,0.014228,0.799711,0.023822,1e-05,0.038735,0.007374,0.02396,1e-05
Z-107827-0,0.066902,0.008018,0.325049,0.00021,0.072985,0.000589,0.293262,0.094655,0.099107,0.039223
N-035311-0,0.066903,0.022354,1e-05,0.832431,0.027705,1.3e-05,1e-05,0.02604,1e-05,0.024524
X-065318-0,0.066919,0.065378,0.208876,1e-05,0.065003,1e-05,0.437308,0.051226,0.10526,1e-05
A-045872-0,0.06699,0.277556,0.317785,1.4e-05,0.057185,1e-05,0.153218,0.015668,0.090557,0.021017
W-155812-3,0.067019,0.071259,0.006267,1e-05,0.079971,1e-05,0.596502,0.129257,0.049694,1e-05
V-162318-2,0.067045,0.185763,0.555103,1e-05,0.056505,1e-05,1e-05,1e-05,0.107812,0.027731
E-068835-1,0.06706,1e-05,1e-05,0.823493,0.026007,1e-05,1e-05,0.063956,0.000144,0.019301
C-076564-6,0.067091,0.103225,0.207291,1e-05,0.072688,1e-05,0.355084,0.109836,0.084755,1e-05
X-055139-2,0.067143,0.37413,0.302649,1e-05,0.071744,0.006023,0.081847,0.020823,0.075135,0.000495
O-046211-9,0.067165,0.097198,1e-05,1e-05,0.072064,1e-05,0.610979,0.08009,0.058722,0.013752
N-120451-0,0.067176,0.211039,0.080224,0.000526,0.060089,0.004283,0.418348,0.104251,0.049057,0.005007
F-078745-0,0.067189,0.051297,0.103381,1e-05,0.06944,0.002899,0.540466,0.059745,0.087182,0.018391
X-026672-7,0.06723,0.149875,0.491815,1e-05,0.076845,0.000196,0.111147,1e-05,0.102861,1e-05
V-139242-2,0.06724,0.099355,0.36596,0.000498,0.072634,1e-05,0.129287,0.107436,0.091688,0.065892
X-082922-8,0.067253,0.070727,0.132422,1e-05,0.0752,0.001649,0.419921,0.159874,0.064482,0.008462
K-088569-2,0.067271,0.143527,0.246822,0.001034,0.067553,1e-05,0.190262,0.216908,0.06293,0.003683
W-074056-5,0.067317,0.01741,0.66217,1e-05,0.068162,0.001186,0.009916,1e-05,0.155103,0.018717
Y-141756-9,0.067393,0.249184,0.423063,1e-05,0.058254,1e-05,0.048471,0.04037,0.113235,1e-05
O-007223-1,0.067427,0.14285,0.340131,1e-05,0.07242,1e-05,0.087766,0.183217,0.092242,0.013929
U-133265-0,0.067432,0.471586,0.241037,1e-05,0.047635,0.004345,0.018224,0.111114,0.038606,1e-05
A-061784-7,0.067441,0.461654,0.25365,1e-05,0.052718,0.009437,0.069333,1e-05,0.064064,0.021683
V-138333-0,0.067444,0.003982,0.591374,1e-05,0.073719,1e-05,0.046303,0.031205,0.152012,0.033941
HGDP00167,0.067463,1e-05,1e-05,1e-05,1e-05,1e-05,0.694611,1e-05,1e-05,0.237856
U-120467-7,0.067477,0.150385,0.368153,1e-05,0.067104,0.000171,0.131188,0.12448,0.091022,1e-05
Q-014317-3,0.067493,0.033462,0.17912,0.007705,0.084363,0.002049,0.044382,0.44355,0.067647,0.070229
Y-029733-4,0.067513,0.300779,0.427092,0.002746,0.056238,1e-05,0.049454,1e-05,0.096148,1e-05
D-078617-1,0.067519,0.055417,0.401197,1e-05,0.078021,1e-05,0.106703,0.179765,0.111232,0.000126
U-080534-3,0.067548,0.110899,0.223423,0.003304,0.058274,1e-05,0.162211,0.291924,0.067246,0.015162
A-153719-3,0.067577,0.104037,0.532967,0.001692,0.063709,1e-05,0.057754,0.074933,0.097311,1e-05
E-057837-0,0.067587,0.091991,0.416003,1e-05,0.067967,1e-05,0.114896,0.13255,0.108976,1e-05
B-128493-4,0.06759,0.135064,0.436246,0.000514,0.073932,1e-05,0.116216,0.044716,0.115399,0.010312
V-065640-7,0.067608,0.015421,0.189767,0.002188,0.429257,0.169963,1e-05,0.050321,0.041798,0.033667
HG03789,0.067622,1e-05,1e-05,1e-05,0.002384,1e-05,0.928369,0.001565,1e-05,1e-05
A-063584-9,0.067634,0.17758,0.472926,0.00083,0.056333,0.005166,0.000574,0.06261,0.132729,0.023618
X-118832-6,0.067707,0.04501,1e-05,0.865547,0.017725,1e-05,1e-05,0.003961,1e-05,1e-05
F-060889-6,0.067716,1e-05,0.07542,1e-05,0.064221,1e-05,0.610776,0.082532,0.074102,0.025203
HGDP00017,0.067767,1e-05,1e-05,1e-05,1e-05,1e-05,0.443459,1e-05,1e-05,0.488704
R-043136-2,0.067804,0.148006,0.348104,1e-05,0.075041,1e-05,0.258182,0.000214,0.069575,0.033055
P-114054-0,0.06784,0.094305,0.319665,0.002349,0.064957,0.000859,0.228158,0.142969,0.078739,0.00016
A-131399-9,0.067849,1.3e-05,0.088077,1e-05,0.083581,0.008707,0.442291,0.212459,0.080401,0.016611
N-020533-7,0.068008,1e-05,1.6e-05,0.853601,0.024612,0.009045,0.004264,0.01678,0.023654,1e-05
R-152405-9,0.068021,0.209512,0.329011,1e-05,0.067905,1e-05,0.181442,0.084911,0.059168,1e-05
Y-119526-4,0.068063,0.13814,0.272717,1e-05,0.024415,0.090595,0.073878,1e-05,0.332162,1e-05
H-079773-0,0.068092,0.141848,0.04591,1e-05,0.071144,1e-05,0.448911,0.154305,0.047114,0.022657
LP6007068-DNA_A01,0.068097,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.410607,1e-05,0.521226
C-154387-7,0.068107,0.04467,0.453686,0.003596,0.070116,1e-05,0.037359,0.201218,0.117699,0.003539
Y-027960-5,0.068158,0.04233,0.105618,1e-05,0.06315,0.003637,0.444679,0.131488,0.091006,0.049923
X-036680-8,0.068195,0.102879,0.511665,1e-05,0.079551,1e-05,1e-05,0.117157,0.120513,1e-05
R-013553-4,0.068226,0.276903,0.327891,0.000409,0.060168,1e-05,0.024148,0.119439,0.098512,0.024296
X-042278-3,0.068259,0.165826,0.411321,0.001198,0.067295,1e-05,0.109348,0.060007,0.103845,0.012891
T-059320-3,0.068268,0.307367,0.328021,0.000976,0.049024,1e-05,0.05502,0.094427,0.089411,0.007476
U-134570-2,0.068314,0.383434,0.218356,1e-05,0.048408,0.003404,0.121715,0.102719,0.053632,1e-05
D-067277-6,0.068381,1e-05,1e-05,0.874805,0.025464,0.001573,1e-05,0.019728,0.001463,0.008556
K-157959-1,0.068393,0.079448,0.575776,1e-05,0.082622,0.000837,0.040007,0.004416,0.130445,0.018045
U-130925-3,0.068395,0.014653,0.331115,1e-05,0.071131,1e-05,0.273597,0.101784,0.123704,0.0156
Z-009376-6,0.068397,1e-05,1e-05,0.06728,0.555311,0.197166,1e-05,0.082392,0.029416,1e-05
J-111303-4,0.068457,0.094659,0.508974,0.001826,0.077949,1e-05,0.060006,0.064634,0.123475,1e-05
O-003803-5,0.068467,0.050537,0.45055,1e-05,0.078508,1e-05,0.035195,0.200558,0.113001,0.003162
T-132382-3,0.068475,0.019767,0.256952,0.004368,0.062264,1e-05,0.030702,1e-05,0.078535,0.478916
D-079256-6,0.068496,0.041097,0.346617,1e-05,0.086524,1e-05,0.307856,0.030835,0.106974,0.01158
S-047250-6,0.068504,0.073879,0.457375,0.003009,0.066766,1e-05,0.102713,0.110068,0.097928,0.019749
I-109996-1,0.068513,0.131161,0.196845,1e-05,0.067812,1e-05,0.350022,0.117886,0.06773,1e-05
S-022635-9,0.068527,0.008432,1e-05,1.2e-05,0.070188,1e-05,0.567196,0.214572,0.054736,0.016318
X-091733-8,0.068529,0.034704,0.580908,0.000823,0.078599,0.000695,0.099664,1e-05,0.13541,0.000658
HGDP01366,0.068552,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.882219,1e-05,0.049159
W-017635-6,0.068565,0.098017,1e-05,1e-05,0.056039,0.006863,0.554286,0.061909,0.07464,0.079661
K-158985-5,0.068595,0.209361,0.42219,0.001538,0.066099,0.001879,1e-05,0.108672,0.086838,0.034818
Z-077254-2,0.068601,6.4e-05,0.349831,1e-05,0.085787,0.001797,0.309225,0.07115,0.113525,1e-05
Y-017259-4,0.068616,0.274117,0.357807,0.000611,0.056107,0.004338,0.070235,0.061004,0.107154,1e-05
D-154469-3,0.068699,0.282499,0.377258,1e-05,0.059557,0.014581,0.103997,1e-05,0.09338,1e-05
X-152555-2,0.068702,0.047169,0.019321,1e-05,0.07344,0.005746,0.643139,0.088549,0.053914,1e-05
T-146611-0,0.068737,0.109025,0.397557,0.003184,0.075571,1e-05,0.157619,0.080017,0.108271,1e-05
J-013212-6,0.068755,0.130722,0.493969,1e-05,0.065553,0.001392,0.048853,0.072078,0.118658,1e-05
W-051187-5,0.06876,0.004731,0.314344,0.005528,0.076785,0.001753,0.036726,0.368001,0.107718,0.015653
T-037333-2,0.068778,0.037559,0.545004,0.001493,0.08241,1e-05,0.038361,0.092726,0.119476,0.014183
Q-103921-4,0.068835,0.134371,0.455617,0.000832,0.06365,1e-05,0.162299,1e-05,0.114366,1e-05
S-032553-1,0.068869,0.274123,0.154774,0.000636,0.05192,0.010862,0.283424,0.062285,0.093097,1e-05
S-130482-3,0.068872,0.112903,0.377785,1e-05,0.064811,1e-05,0.144422,0.100144,0.112484,0.018559
E-016887-4,0.068884,0.096099,0.532136,0.002799,0.084106,1e-05,0.064957,0.048754,0.102246,1e-05
A-126188-3,0.068886,1e-05,1e-05,0.868167,0.040706,1e-05,1e-05,0.022119,1e-05,7.3e-05
Q-035800-3,0.068887,0.43526,0.196007,1e-05,0.055134,1e-05,0.071377,0.100163,0.073142,1e-05
R-008531-7,0.06889,0.050485,0.036437,1e-05,0.066846,0.010032,0.529055,0.172136,0.0661,1e-05
U-158501-9,0.068958,1e-05,1e-05,0.008545,0.078564,1e-05,1e-05,0.643281,0.021485,0.179127
N-111532-9,0.069014,0.231883,0.348455,0.000225,0.058255,0.002486,0.099045,0.058788,0.088982,0.042868
Y-148713-2,0.069026,0.193142,0.464858,1e-05,0.071119,1e-05,0.046003,0.041497,0.104303,0.010033
W-126382-1,0.069036,0.072888,0.471344,1e-05,0.060469,1e-05,0.060889,0.098777,0.124506,0.042072
U-041807-1,0.069089,0.333799,0.377347,1e-05,0.073591,1e-05,0.008396,0.040643,0.076122,0.020994
B-055872-8,0.069094,0.039874,1e-05,1e-05,0.062568,0.006622,0.718837,0.043598,0.059377,1e-05
H-077694-0,0.069167,0.051689,0.310411,0.000296,0.057802,0.000124,0.211457,0.130232,0.134431,0.034391
S-130338-8,0.069201,0.087685,1e-05,0.000887,0.080941,0.01632,0.384248,0.31865,0.036597,0.005461
U-006491-5,0.069208,0.166793,0.469383,1e-05,0.068322,1e-05,0.030079,0.086892,0.109293,1e-05
L-065899-0,0.069259,0.341123,0.411431,1e-05,0.056251,0.001052,1e-05,0.057189,0.063665,1e-05
W-112846-3,0.069276,0.116142,0.409948,0.006699,0.067742,1e-05,0.132313,0.08221,0.11565,1e-05
LP6005443-DNA_C04,0.069287,1e-05,1e-05,1e-05,0.058762,1e-05,1e-05,1e-05,0.871881,1e-05
A-151964-6,0.069382,0.043861,0.31355,1e-05,0.06748,1e-05,0.311688,0.063918,0.130091,1e-05
Z-055663-1,0.069386,0.008662,1e-05,0.886489,0.021073,0.005617,0.003905,0.004085,0.000763,1e-05
HGDP01167,0.069407,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.673878,1e-05,0.256645
Q-107035-9,0.069408,0.097776,0.567921,0.000759,0.073993,1e-05,0.062948,1e-05,0.127166,1e-05
A-082556-5,0.069412,0.130419,0.431261,0.000986,0.04803,1e-05,0.178186,0.011905,0.122568,0.007223
Q-151270-7,0.069446,0.180627,0.552644,1e-05,0.072819,1e-05,0.016569,1e-05,0.107854,1e-05
Z-083482-1,0.069453,0.243626,0.17036,1e-05,0.068757,0.002471,0.288258,0.099136,0.057918,1e-05
Y-118563-7,0.069471,0.282422,0.331647,1.4e-05,0.067878,1e-05,0.075986,0.081008,0.077564,0.013999
R-116504-3,0.069505,0.104273,0.301203,0.000124,0.06664,1e-05,0.103798,0.225114,0.092754,0.036579
G-097358-8,0.069507,0.072275,0.411631,1e-05,0.068829,1e-05,0.107544,0.128974,0.112411,0.028809
HG02660,0.069509,1e-05,1e-05,1e-05,1e-05,1e-05,0.833702,0.083514,1e-05,0.013216
S-012933-9,0.069509,0.249937,0.457256,0.001106,0.06636,0.004215,0.043501,1e-05,0.108095,1e-05
B-007488-1,0.069568,0.010653,0.090707,1e-05,0.074032,1e-05,0.631561,1e-05,0.073011,0.050438
Y-143934-9,0.069581,0.003838,0.271111,1e-05,0.087553,1e-05,0.210635,0.21693,0.09199,0.048342
J-159884-8,0.069595,0.081232,0.170329,1e-05,0.06004,1e-05,0.479124,1e-05,0.096214,0.043436
A-086426-6,0.069612,0.139151,0.312384,1e-05,0.07396,1e-05,0.194486,0.140844,0.069533,1e-05
HGDP00149,0.069659,1e-05,0.055097,1e-05,1e-05,1e-05,0.607217,1e-05,1e-05,0.267968
B-056592-1,0.069672,0.040672,1e-05,1e-05,0.077781,1e-05,0.622998,0.094668,0.080809,0.01337
B-078444-8,0.069674,0.229266,0.356123,1e-05,0.069594,0.002304,0.125988,0.072855,0.074177,1e-05
X-125375-7,0.069763,0.244032,0.267354,1e-05,0.056547,0.001046,0.217153,0.05028,0.072043,0.021773
N-133204-8,0.069766,1e-05,0.034853,0.007593,0.062847,0.005007,0.047857,0.382672,0.037326,0.352071
R-143801-0,0.06981,0.047471,0.56095,0.00113,0.071606,1e-05,0.040576,0.050332,0.149226,0.008889
T-093034-8,0.069831,1e-05,0.582993,0.000799,0.071808,1e-05,0.0692,0.009016,0.171065,0.025267
C-097138-4,0.069878,1e-05,0.167975,0.666677,0.023206,1e-05,0.006402,1e-05,0.065822,1e-05
G-095549-5,0.069931,0.055809,0.114024,1e-05,0.065942,1e-05,0.480155,0.127414,0.086695,1e-05
T-091603-3,0.069966,0.058376,1e-05,1e-05,0.418871,0.393548,0.003477,0.047742,1e-05,0.00799
Y-123468-2,0.070024,1e-05,0.002661,0.907152,0.008306,1e-05,0.001732,0.010085,1e-05,1e-05
T-152335-8,0.070031,0.070628,0.560826,1e-05,0.063093,1e-05,0.023084,0.046057,0.142804,0.023457
Z-117097-7,0.070039,1e-05,0.065219,0.842176,0.02024,1e-05,1e-05,1e-05,0.002275,1e-05
H-098277-9,0.070083,0.010138,0.08483,1e-05,0.067667,1e-05,0.496357,0.168873,0.071964,0.030068
T-145306-8,0.070136,0.440128,0.238869,1e-05,0.053469,0.001089,0.031611,0.113929,0.05075,1e-05
X-002795-5,0.07015,0.094448,1e-05,0.000153,0.066366,0.012163,0.435376,0.251211,0.039995,0.030129
M-021063-3,0.070162,0.099291,0.030054,1e-05,0.066533,1e-05,0.560164,0.094362,0.079404,1e-05
I-059569-7,0.070177,0.189853,0.557944,1e-05,0.061519,0.001771,1e-05,1e-05,0.108311,0.010396
