IND,0,1,2
A-132965-7,0.000438,0.280466,0.719096
Z-064249-8,0.000438,0.2642,0.735363
Y-157650-5,0.000438,0.263375,0.736187
A-135647-8,0.000438,0.255427,0.744134
G-090788-4,0.000439,0.279418,0.720143
V-122475-8,0.000439,0.277836,0.721726
X-064706-8,0.000439,0.269661,0.7299
Y-057705-9,0.000439,0.265016,0.734545
V-116274-2,0.000441,0.276183,0.723376
E-159375-7,0.000441,0.273631,0.725928
O-099868-5,0.000441,0.268384,0.731175
T-110683-1,0.000441,0.266797,0.732763
D-077078-6,0.000441,0.266796,0.732764
G-095756-6,0.000442,0.26842,0.731138
C-156394-0,0.000442,0.262044,0.737514
B-137565-0,0.000442,0.258375,0.741183
T-105328-0,0.000443,0.266827,0.73273
T-146503-9,0.000443,0.262653,0.736904
Q-114910-4,0.000443,0.262409,0.737148
U-120494-0,0.000443,0.25909,0.740467
C-136549-5,0.000444,0.286807,0.712749
C-084592-7,0.000444,0.285932,0.713624
I-101303-6,0.000444,0.26971,0.729846
V-152247-5,0.000444,0.267583,0.731972
U-105158-1,0.000444,0.267404,0.732152
Y-087135-2,0.000444,0.266084,0.733472
O-004172-3,0.000444,0.262066,0.737491
U-100694-0,0.000445,0.269192,0.730362
O-127130-3,0.000445,0.268485,0.731069
U-054236-7,0.000445,0.265556,0.733999
S-061506-5,0.000445,0.264914,0.73464
H-056895-9,0.000445,0.264859,0.734696
M-110514-8,0.000446,0.265358,0.734196
A-034964-8,0.000446,0.263236,0.736317
T-133147-0,0.000446,0.261479,0.738076
Q-112714-2,0.000446,0.258326,0.741228
C-087724-3,0.000446,0.258056,0.741499
T-109621-4,0.000446,0.256227,0.743326
W-126490-2,0.000447,0.279031,0.720521
Z-080782-8,0.000447,0.272116,0.727437
X-032963-2,0.000447,0.267645,0.731908
S-074124-0,0.000447,0.267137,0.732417
Y-022758-9,0.000447,0.261027,0.738526
T-062821-6,0.000448,0.264825,0.734726
A-082718-1,0.000448,0.263697,0.735855
T-154441-1,0.000449,0.263875,0.735676
Y-121578-1,0.000449,0.2586,0.74095
E-068736-1,0.00045,0.273401,0.726149
A-081548-3,0.00045,0.268285,0.731265
R-031355-2,0.00045,0.264167,0.735383
E-133896-3,0.00045,0.261902,0.737648
H-073977-4,0.00045,0.261339,0.738211
R-028232-7,0.00045,0.260662,0.738888
Y-043089-3,0.000451,0.266924,0.732625
U-049700-9,0.000452,0.263,0.736549
Y-069405-1,0.000452,0.259684,0.739864
W-063238-2,0.000453,0.270875,0.728672
Z-108484-7,0.000453,0.265643,0.733904
V-060816-9,0.000453,0.2636,0.735947
Z-017971-4,0.000454,0.272932,0.726614
R-034262-6,0.000454,0.266607,0.732939
B-119655-1,0.000455,0.278057,0.721489
G-068837-7,0.000455,0.269975,0.72957
C-126874-8,0.000455,0.268304,0.73124
I-078793-9,0.000455,0.263563,0.735981
W-051439-0,0.000455,0.259497,0.740048
A-078731-9,0.000455,0.253927,0.745618
A-015875-0,0.000456,0.287043,0.712501
Y-061917-4,0.000456,0.27946,0.720084
W-022792-7,0.000456,0.273808,0.725736
K-077949-9,0.000456,0.269501,0.730043
S-057024-3,0.000456,0.268381,0.731162
A-009179-4,0.000456,0.268381,0.731163
Y-161466-0,0.000456,0.265203,0.734341
C-073576-4,0.000456,0.264609,0.734935
N-031432-8,0.000456,0.25544,0.744104
O-033026-7,0.000457,0.290106,0.709436
T-144019-8,0.000457,0.271493,0.72805
C-019774-0,0.000457,0.267158,0.732385
C-158176-0,0.000457,0.257139,0.742404
X-083435-0,0.000458,0.271591,0.727951
S-140715-6,0.000458,0.265775,0.733767
W-005872-8,0.000459,0.273222,0.726319
R-113174-7,0.000459,0.266389,0.733152
D-089336-4,0.000459,0.261643,0.737897
X-105485-8,0.000459,0.253552,0.745989
M-058898-1,0.00046,0.274673,0.724866
V-035436-6,0.00046,0.267216,0.732324
R-033902-9,0.000461,0.279967,0.719571
Y-057192-8,0.000461,0.270275,0.729264
H-088935-5,0.000461,0.267595,0.731943
Y-136266-5,0.000461,0.264532,0.735008
D-063947-9,0.000461,0.260947,0.738592
G-104001-3,0.000461,0.259534,0.740005
Q-120148-3,0.000462,0.265059,0.73448
Q-135043-8,0.000463,0.261338,0.738199
A-135755-9,0.000463,0.261253,0.738284
A-125972-1,0.000463,0.257754,0.741783
Q-023083-9,0.000464,0.26698,0.732556
T-131473-1,0.000464,0.264694,0.734842
X-093281-5,0.000464,0.264548,0.734988
X-117716-3,0.000465,0.265521,0.734013
E-063678-0,0.000465,0.265204,0.734331
Z-118168-5,0.000465,0.263394,0.73614
T-043138-8,0.000465,0.261823,0.737712
N-121045-0,0.000465,0.260949,0.738586
A-095363-9,0.000465,0.258782,0.740753
V-109281-6,0.000466,0.274526,0.725008
E-098922-0,0.000466,0.269284,0.73025
K-110260-7,0.000466,0.263852,0.735681
X-076631-3,0.000466,0.26373,0.735804
U-004466-0,0.000466,0.263594,0.73594
Y-095910-8,0.000466,0.262949,0.736586
B-028665-0,0.000466,0.256973,0.742561
K-141031-5,0.000467,0.265082,0.734451
Y-054546-0,0.000467,0.264968,0.734565
D-085862-3,0.000468,0.272603,0.726929
V-109074-5,0.000468,0.271906,0.727626
Z-141658-7,0.000468,0.261631,0.737902
E-089904-9,0.000468,0.260917,0.738615
Y-009636-4,0.000468,0.260625,0.738907
W-027526-5,0.000468,0.259936,0.739596
X-064670-5,0.000469,0.28312,0.716412
V-017742-9,0.000469,0.27126,0.728271
C-088525-4,0.000469,0.254126,0.745406
P-120525-3,0.00047,0.272549,0.726981
Z-070396-9,0.00047,0.268061,0.731469
C-059806-3,0.00047,0.260011,0.739519
Y-076425-0,0.00047,0.259995,0.739535
X-023495-6,0.00047,0.259311,0.740219
Y-143952-1,0.00047,0.257422,0.742108
H-149973-1,0.00047,0.253563,0.745967
O-132422-7,0.000471,0.279339,0.72019
A-135692-3,0.000471,0.269217,0.730312
Z-024757-9,0.000471,0.263719,0.73581
R-019250-0,0.000472,0.27298,0.726548
Q-043513-2,0.000472,0.270285,0.729244
R-076040-6,0.000472,0.262017,0.737511
T-020089-0,0.000472,0.260706,0.738822
H-088368-8,0.000472,0.253289,0.746239
G-077657-8,0.000473,0.27839,0.721137
Z-073384-1,0.000473,0.274126,0.725402
Z-058642-2,0.000473,0.271074,0.728452
Y-102579-2,0.000473,0.269853,0.729675
K-010801-0,0.000473,0.265601,0.733926
E-067665-3,0.000473,0.263333,0.736194
T-150328-5,0.000473,0.261605,0.737922
S-100764-1,0.000473,0.258988,0.740539
B-139455-1,0.000474,0.270291,0.729235
Z-065149-9,0.000474,0.265865,0.733661
T-122626-7,0.000474,0.26239,0.737137
T-011287-1,0.000474,0.260053,0.739474
Y-026835-1,0.000475,0.267279,0.732246
X-113576-5,0.000475,0.263262,0.736263
W-119029-8,0.000475,0.260814,0.738712
G-158387-3,0.000475,0.258881,0.740644
R-081620-9,0.000476,0.279834,0.719689
A-058904-6,0.000476,0.27952,0.720004
Y-044529-8,0.000476,0.268013,0.731511
X-043592-6,0.000476,0.265746,0.733779
W-113548-4,0.000477,0.281387,0.718136
P-012192-1,0.000477,0.268147,0.731376
X-027653-6,0.000477,0.268021,0.731503
Y-024774-3,0.000477,0.265796,0.733727
Y-061908-3,0.000477,0.262935,0.736588
X-137462-8,0.000477,0.256904,0.742619
Z-141892-1,0.000478,0.268064,0.731458
A-064817-3,0.000478,0.265476,0.734046
W-057433-6,0.000478,0.264936,0.734586
R-014066-6,0.000478,0.263485,0.736036
P-101913-3,0.000478,0.261054,0.738468
W-062716-9,0.000479,0.265872,0.733648
U-114509-5,0.000479,0.261981,0.73754
P-009600-9,0.00048,0.263226,0.736294
U-124229-7,0.000481,0.275122,0.724397
Z-117574-5,0.000481,0.268302,0.731217
V-152805-1,0.000481,0.265566,0.733953
V-014952-7,0.000481,0.264768,0.734751
R-140174-4,0.000481,0.263422,0.736097
V-093531-4,0.000482,0.271343,0.728176
Q-107611-7,0.000482,0.265058,0.734459
B-124668-7,0.000482,0.260937,0.738582
G-065399-0,0.000482,0.260552,0.738966
W-104179-8,0.000483,0.272303,0.727215
N-123052-3,0.000484,0.262045,0.737471
M-114051-6,0.000485,0.283092,0.716423
W-130576-4,0.000485,0.279215,0.7203
V-011856-4,0.000485,0.269857,0.729657
X-078242-6,0.000485,0.268959,0.730556
V-140187-7,0.000485,0.263545,0.73597
X-153590-7,0.000485,0.263165,0.73635
F-144994-2,0.000485,0.262813,0.736702
I-003041-1,0.000485,0.25825,0.741265
Y-060675-9,0.000485,0.25723,0.742285
U-052139-5,0.000486,0.277948,0.721566
T-006409-8,0.000486,0.271296,0.728218
P-004470-1,0.000486,0.266286,0.733229
L-031403-9,0.000486,0.263927,0.735587
M-012603-8,0.000487,0.283498,0.716015
F-057838-8,0.000487,0.283066,0.716447
A-064673-9,0.000487,0.270744,0.728769
D-039737-4,0.000487,0.267151,0.732362
A-026738-7,0.000487,0.267039,0.732474
O-042341-8,0.000487,0.266742,0.732771
E-149952-5,0.000487,0.265414,0.734099
V-116481-3,0.000487,0.263217,0.736296
D-123887-4,0.000487,0.257701,0.741812
C-083377-4,0.000488,0.2826,0.716912
A-059390-6,0.000488,0.274922,0.72459
V-094026-4,0.000488,0.264525,0.734988
R-032318-9,0.000489,0.270813,0.728698
E-047658-2,0.000489,0.268939,0.730573
C-055675-6,0.000489,0.268359,0.731152
T-140923-5,0.000489,0.266069,0.733443
V-043275-8,0.000489,0.264083,0.735428
X-094460-4,0.000489,0.253186,0.746325
P-124314-6,0.00049,0.274267,0.725243
B-109656-1,0.00049,0.26406,0.73545
V-159132-1,0.000491,0.279878,0.71963
Q-013750-6,0.000491,0.275956,0.723553
P-100194-0,0.000491,0.268751,0.730759
X-053924-9,0.000491,0.258427,0.741081
D-154667-3,0.000492,0.285297,0.714211
U-018821-0,0.000492,0.272732,0.726775
Z-105793-5,0.000492,0.272245,0.727262
F-075577-0,0.000492,0.26551,0.733998
T-141742-8,0.000492,0.263974,0.735533
R-012329-0,0.000492,0.263326,0.736182
Y-127536-3,0.000493,0.274617,0.72489
D-155477-5,0.000493,0.272537,0.72697
H-097728-3,0.000493,0.267865,0.731642
X-110399-4,0.000493,0.265631,0.733876
T-142525-7,0.000493,0.263809,0.735698
N-017500-1,0.000493,0.260654,0.738853
T-103564-2,0.000493,0.257582,0.741925
M-140034-0,0.000494,0.279374,0.720132
P-151062-8,0.000494,0.270577,0.728929
E-054858-9,0.000494,0.267844,0.731662
O-033035-8,0.000494,0.267815,0.731691
H-011320-9,0.000494,0.264613,0.734893
X-152555-2,0.000495,0.278791,0.720714
U-036614-7,0.000495,0.269716,0.729788
U-133391-3,0.000495,0.253924,0.74558
T-040492-1,0.000496,0.29021,0.709295
S-034173-5,0.000496,0.278226,0.721278
E-066198-5,0.000496,0.272328,0.727176
Q-110743-3,0.000496,0.268723,0.73078
C-119395-3,0.000496,0.265799,0.733705
Y-018744-4,0.000496,0.264725,0.734778
W-006754-7,0.000497,0.286605,0.712899
S-116406-1,0.000497,0.270835,0.728668
V-135525-6,0.000497,0.259989,0.739514
X-082661-2,0.000497,0.25822,0.741283
R-032255-3,0.000498,0.288195,0.711307
I-089791-0,0.000498,0.283371,0.716131
Z-057094-6,0.000498,0.274106,0.725397
D-079418-2,0.000498,0.271278,0.728224
V-093810-2,0.000498,0.266537,0.732966
D-082793-3,0.000498,0.26321,0.736292
N-131800-6,0.000498,0.261956,0.737546
D-159554-7,0.000498,0.260825,0.738677
G-095567-7,0.000498,0.259369,0.740133
S-062316-7,0.000499,0.286951,0.71255
U-051293-0,0.000499,0.265813,0.733688
X-065822-1,0.000499,0.258679,0.740823
U-053642-7,0.0005,0.267505,0.731995
V-083118-2,0.0005,0.265019,0.734481
G-068792-3,0.0005,0.257612,0.741888
A-070568-4,0.0005,0.256025,0.743476
Q-115135-7,0.000501,0.271585,0.727914
Y-147642-4,0.000501,0.266077,0.733422
T-022537-7,0.000501,0.261566,0.737933
K-120304-1,0.000501,0.260625,0.738874
A-104696-2,0.000501,0.257423,0.742076
D-084548-0,0.000502,0.264617,0.734881
Y-027294-8,0.000502,0.262493,0.737005
S-120096-4,0.000502,0.26092,0.738578
Y-131577-1,0.000502,0.258469,0.74103
A-090188-6,0.000503,0.270662,0.728835
G-130011-0,0.000503,0.269961,0.729536
P-070206-0,0.000503,0.269105,0.730391
U-114770-2,0.000503,0.269018,0.730479
P-103047-8,0.000503,0.266671,0.732825
K-000046-4,0.000503,0.252672,0.746825
J-083969-9,0.000504,0.277253,0.722243
B-097605-3,0.000504,0.274063,0.725433
L-020702-8,0.000504,0.269243,0.730253
V-021945-3,0.000504,0.26431,0.735186
W-027373-0,0.000504,0.259308,0.740189
A-026468-0,0.000504,0.258765,0.740731
R-029321-7,0.000504,0.255354,0.744142
B-057249-7,0.000505,0.272773,0.726722
S-113409-8,0.000505,0.261673,0.737821
X-024476-5,0.000506,0.277734,0.721759
M-088598-1,0.000506,0.268985,0.730509
V-115419-5,0.000506,0.268935,0.73056
I-129895-1,0.000506,0.264878,0.734615
W-072805-8,0.000506,0.262836,0.736658
Y-027816-0,0.000506,0.259768,0.739726
Z-083464-9,0.000507,0.276496,0.722997
V-025905-3,0.000507,0.268178,0.731315
T-107461-6,0.000508,0.277974,0.721518
Y-065517-8,0.000508,0.274409,0.725083
B-055926-3,0.000508,0.270251,0.729241
Y-107646-4,0.000508,0.267187,0.732305
S-002592-5,0.000508,0.265818,0.733674
R-112445-3,0.000508,0.265155,0.734338
C-033796-6,0.000508,0.252008,0.747484
U-121547-6,0.000509,0.266531,0.73296
K-000424-2,0.000509,0.262499,0.736992
N-041503-5,0.00051,0.287408,0.712081
T-115219-9,0.00051,0.281969,0.717521
B-045477-8,0.00051,0.263727,0.735763
V-017616-6,0.00051,0.259319,0.740171
W-044653-5,0.00051,0.256852,0.742638
W-080905-6,0.000511,0.271877,0.727612
L-066799-1,0.000511,0.26698,0.732509
D-128828-3,0.000511,0.265829,0.73366
Q-150136-2,0.000512,0.273399,0.726089
C-147835-5,0.000512,0.268666,0.730822
W-089014-6,0.000512,0.265796,0.733692
X-126347-5,0.000512,0.262338,0.73715
Z-046663-2,0.000513,0.271357,0.72813
U-033473-0,0.000513,0.267784,0.731704
A-146735-8,0.000513,0.264291,0.735196
X-077045-5,0.000513,0.257809,0.741678
M-119999-3,0.000513,0.256426,0.743062
C-138754-8,0.000514,0.283869,0.715617
Y-119346-6,0.000514,0.281981,0.717505
G-088448-8,0.000514,0.273574,0.725912
V-148044-1,0.000514,0.266526,0.73296
R-040832-9,0.000514,0.265446,0.73404
T-122590-4,0.000514,0.263095,0.736391
S-058203-2,0.000515,0.276532,0.722953
S-107208-2,0.000515,0.275023,0.724463
X-086450-5,0.000515,0.267718,0.731767
A-052919-1,0.000516,0.282976,0.716508
L-049897-4,0.000516,0.272472,0.727012
R-037223-5,0.000516,0.264645,0.734839
T-063343-9,0.000516,0.264021,0.735463
C-158725-5,0.000517,0.263379,0.736104
C-075646-3,0.000517,0.263214,0.736269
U-115292-5,0.000517,0.257787,0.741696
T-158050-6,0.000518,0.27836,0.721122
R-011285-5,0.000518,0.273437,0.726045
S-041904-5,0.000518,0.267744,0.731739
M-061212-8,0.000519,0.27232,0.727162
X-108482-1,0.000519,0.262238,0.737243
B-029637-8,0.000519,0.259514,0.739966
A-116846-9,0.000519,0.255542,0.743939
D-128297-0,0.00052,0.27625,0.72323
Q-016351-9,0.00052,0.264583,0.734897
Z-067462-3,0.00052,0.264253,0.735228
Y-068712-1,0.000521,0.270999,0.72848
K-101071-9,0.000521,0.267055,0.732425
T-017245-3,0.000521,0.266392,0.733087
V-059520-9,0.000521,0.26221,0.737269
T-005563-3,0.000522,0.270037,0.729441
U-091802-1,0.000522,0.266788,0.732689
W-065092-0,0.000522,0.265824,0.733654
C-052759-1,0.000522,0.264991,0.734488
T-101089-2,0.000522,0.260392,0.739086
N-098778-7,0.000523,0.268394,0.731084
W-130693-6,0.000523,0.260553,0.738924
S-080217-5,0.000524,0.266672,0.732805
T-062326-6,0.000524,0.263906,0.73557
Y-096441-2,0.000524,0.263489,0.735987
Z-113479-1,0.000524,0.258211,0.741264
T-056116-9,0.000525,0.334586,0.664889
S-104292-8,0.000525,0.278596,0.720879
H-099384-1,0.000525,0.271773,0.727702
U-141158-7,0.000526,0.276965,0.722509
W-155506-2,0.000526,0.269029,0.730444
W-119146-0,0.000526,0.266864,0.73261
X-012866-2,0.000526,0.265687,0.733787
Y-031794-2,0.000526,0.26324,0.736234
V-070635-1,0.000526,0.261212,0.738262
T-044227-8,0.000527,0.272213,0.72726
S-006066-6,0.000527,0.267423,0.732049
D-043787-3,0.000528,0.277384,0.722088
F-086890-3,0.000528,0.260404,0.739068
A-085436-6,0.000529,0.268808,0.730664
U-002585-0,0.000529,0.263909,0.735562
B-069804-5,0.000529,0.261348,0.738123
S-057501-1,0.000529,0.253372,0.746099
A-136646-9,0.00053,0.284692,0.714778
F-146839-8,0.00053,0.279465,0.720005
V-049440-1,0.00053,0.264834,0.734636
U-117290-7,0.00053,0.259517,0.739953
A-148229-9,0.00053,0.259496,0.739975
W-107815-5,0.000531,0.273943,0.725526
F-028984-4,0.000531,0.266844,0.732625
L-010910-9,0.000531,0.261018,0.738451
Q-134017-4,0.000532,0.263864,0.735604
J-093779-0,0.000533,0.276426,0.723041
U-116174-4,0.000533,0.263654,0.735813
N-002380-4,0.000533,0.260167,0.7393
D-066494-7,0.000533,0.255838,0.743629
V-059313-8,0.000534,0.272582,0.726884
W-038191-3,0.000534,0.272568,0.726898
Q-141352-5,0.000534,0.270898,0.728569
I-058948-4,0.000534,0.269276,0.73019
S-072225-8,0.000534,0.268584,0.730883
P-130425-3,0.000534,0.26487,0.734597
P-113181-2,0.000534,0.264156,0.735309
W-124870-8,0.000534,0.262412,0.737054
T-120286-1,0.000535,0.272497,0.726968
E-147684-6,0.000535,0.267687,0.731778
T-157402-0,0.000535,0.266074,0.733391
U-070229-2,0.000535,0.261396,0.73807
A-078821-8,0.000535,0.25798,0.741485
Z-087703-7,0.000536,0.269089,0.730375
R-070280-4,0.000536,0.267396,0.732068
Q-034504-2,0.000536,0.266139,0.733326
R-012491-7,0.000536,0.261738,0.737726
W-140179-4,0.000536,0.261392,0.738072
U-160409-1,0.000536,0.259165,0.740298
S-070533-7,0.000537,0.269183,0.73028
X-055346-3,0.000537,0.26492,0.734543
D-034778-3,0.000537,0.264796,0.734667
L-103313-3,0.000537,0.261358,0.738105
S-012933-9,0.000538,0.273167,0.726295
A-149921-0,0.000538,0.269525,0.729937
T-085420-9,0.000538,0.267795,0.731667
Z-073447-7,0.000538,0.255149,0.744312
Z-093913-4,0.000538,0.253377,0.746085
T-117613-1,0.000539,0.277057,0.722404
X-054644-2,0.000539,0.272489,0.726972
Q-111346-4,0.000539,0.272454,0.727006
T-112438-8,0.000539,0.259319,0.740142
N-108310-4,0.00054,0.282119,0.717341
P-032019-3,0.00054,0.280055,0.719405
P-046203-6,0.00054,0.267973,0.731486
B-027936-6,0.00054,0.263462,0.735999
D-157826-2,0.00054,0.259141,0.740319
E-150978-8,0.00054,0.25719,0.74227
R-014606-0,0.000541,0.27788,0.721579
O-157999-7,0.000541,0.268263,0.731196
D-138962-7,0.000541,0.265645,0.733814
W-099220-7,0.000541,0.260627,0.738832
Z-034189-2,0.000541,0.254382,0.745077
B-119835-9,0.000542,0.267971,0.731486
W-048082-2,0.000542,0.267333,0.732125
C-086563-6,0.000543,0.281609,0.717848
T-134803-7,0.000543,0.279368,0.720089
C-029755-8,0.000543,0.273004,0.726452
D-142994-4,0.000543,0.26965,0.729807
N-160312-6,0.000543,0.264613,0.734844
D-046955-3,0.000543,0.257637,0.741821
B-074187-8,0.000544,0.280116,0.71934
E-136767-3,0.000544,0.274743,0.724713
W-140188-5,0.000544,0.271118,0.728338
H-039885-1,0.000544,0.26992,0.729535
A-142559-6,0.000544,0.262625,0.736831
A-024749-6,0.000544,0.259479,0.739977
S-126261-7,0.000545,0.266947,0.732508
O-130433-6,0.000545,0.264254,0.735201
F-077818-6,0.000545,0.257606,0.741848
D-127298-9,0.000546,0.275382,0.724072
T-120691-2,0.000546,0.267547,0.731908
Q-122308-1,0.000546,0.26582,0.733634
K-123013-5,0.000547,0.277099,0.722354
I-159289-0,0.000547,0.270178,0.729275
V-105177-1,0.000547,0.268711,0.730742
B-068328-6,0.000547,0.268653,0.730801
X-110795-4,0.000547,0.265292,0.734161
P-122631-6,0.000547,0.260483,0.73897
S-050724-6,0.000548,0.270377,0.729075
H-120202-7,0.000548,0.268106,0.731346
G-029939-8,0.000548,0.254128,0.745324
T-003574-2,0.000549,0.27224,0.727211
O-001931-6,0.00055,0.278201,0.721249
S-132606-7,0.00055,0.271007,0.728443
A-062909-0,0.000551,0.277728,0.72172
A-128483-5,0.000551,0.26748,0.731968
Q-117250-1,0.000552,0.262521,0.736927
F-088636-9,0.000552,0.259022,0.740427
O-160421-5,0.000553,0.271802,0.727645
U-132194-2,0.000553,0.271686,0.72776
W-025816-2,0.000553,0.268593,0.730854
Q-001483-7,0.000553,0.261224,0.738223
T-065440-1,0.000553,0.261119,0.738328
D-051869-9,0.000553,0.261065,0.738383
C-006886-8,0.000553,0.25447,0.744977
A-098900-6,0.000554,0.266894,0.732552
U-031547-5,0.000554,0.265938,0.733508
W-006565-8,0.000554,0.265119,0.734327
A-062837-3,0.000554,0.26281,0.736636
R-063206-9,0.000554,0.259028,0.740419
V-082704-0,0.000555,0.268409,0.731036
Q-003805-1,0.000555,0.266146,0.733299
P-151602-2,0.000556,0.264394,0.73505
N-162112-8,0.000557,0.274025,0.725418
P-041820-3,0.000557,0.273687,0.725756
M-025140-5,0.000557,0.261539,0.737905
S-121932-9,0.000557,0.258313,0.74113
U-064064-0,0.000557,0.253419,0.746023
G-037679-0,0.000558,0.277411,0.72203
D-066566-4,0.000558,0.275669,0.723773
Z-008791-7,0.000559,0.271916,0.727525
A-037871-2,0.000559,0.263144,0.736297
B-089514-6,0.00056,0.273564,0.725875
V-084522-4,0.00056,0.266719,0.732721
F-129559-3,0.00056,0.265567,0.733873
W-091435-0,0.00056,0.264042,0.735399
C-099370-0,0.00056,0.262027,0.737413
X-003974-4,0.00056,0.256507,0.742933
H-155778-7,0.000561,0.291055,0.708383
G-054689-8,0.000561,0.274,0.725438
W-117229-6,0.000561,0.260631,0.738808
X-003758-2,0.000561,0.256142,0.743297
O-061511-4,0.000562,0.271175,0.728264
U-118505-9,0.000562,0.271071,0.728367
X-157352-7,0.000562,0.264585,0.734853
S-019107-3,0.000562,0.260422,0.739016
O-053051-0,0.000563,0.275284,0.724153
W-085360-7,0.000563,0.259734,0.739703
S-133245-2,0.000564,0.282293,0.717143
Z-087154-2,0.000564,0.274011,0.725424
B-026919-3,0.000564,0.273582,0.725854
X-011876-2,0.000564,0.273354,0.726083
Y-054186-4,0.000564,0.27232,0.727116
X-150890-4,0.000564,0.26805,0.731385
W-015745-5,0.000565,0.264573,0.734862
W-137380-2,0.000565,0.264515,0.734921
T-136261-5,0.000566,0.280536,0.718898
O-084002-6,0.000566,0.273893,0.725542
O-072302-4,0.000566,0.26518,0.734253
A-097217-6,0.000566,0.257555,0.741879
V-029037-0,0.000567,0.272328,0.727105
N-036103-0,0.000567,0.264507,0.734926
B-078183-2,0.000567,0.260474,0.738959
R-105164-8,0.000567,0.259343,0.74009
N-021532-8,0.000568,0.271152,0.72828
T-161920-6,0.000568,0.267304,0.732129
B-082296-7,0.000568,0.260425,0.739007
U-155063-2,0.000568,0.259629,0.739802
Q-100375-6,0.000568,0.256604,0.742828
C-157906-2,0.000568,0.253006,0.746425
V-153750-7,0.000569,0.278131,0.7213
W-155308-2,0.000569,0.271576,0.727856
Y-056715-9,0.000569,0.266793,0.732638
B-141687-6,0.000569,0.262387,0.737044
HGDP01414,0.00057,0.99942,1e-05
Z-108808-9,0.00057,0.276457,0.722973
P-120552-6,0.00057,0.270329,0.729101
Y-109905-2,0.00057,0.264637,0.734793
B-093492-8,0.00057,0.258036,0.741394
B-070947-0,0.000571,0.268129,0.7313
E-064587-2,0.000572,0.275148,0.724281
W-033466-5,0.000572,0.273141,0.726287
Q-070540-2,0.000572,0.265995,0.733433
V-128325-9,0.000572,0.259098,0.74033
V-020838-1,0.000572,0.257115,0.742312
S-040590-3,0.000573,0.310482,0.688945
A-124739-6,0.000573,0.27708,0.722347
B-058149-8,0.000573,0.258141,0.741285
D-078347-4,0.000574,0.277504,0.721922
V-152319-2,0.000574,0.266108,0.733318
O-034421-8,0.000574,0.258524,0.740902
T-035560-3,0.000575,0.28169,0.717735
A-058067-2,0.000575,0.262492,0.736933
U-070175-7,0.000575,0.25811,0.741315
B-107667-0,0.000577,0.261925,0.737499
